  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    973.81146 |     673.15228 |      34.66167 |       0.00000 |      12.42699 |      13.42699 |       5.14764 |     147.76151 |     147.87276 |     152.48099 |     152.24283 |     170.04091 |     175.47200 |     175.47198 |       0.00432 |      -0.00540 |      -0.00038 |       2.28496 |      -0.40930 |      56.99961 |      55.66718 |       5.48894 |      -0.03289 |      57.07082 |      -3.20257 |      -0.02888 |      51.87722 |       4.24144 |    2082.76929 |    2064.51733 |       1.00000 |    2096.13477 |      51.50000 |       4.00000 |   16594.39063 |     474.81573 |  -42023.41797 |      65.58528 |      -4.83618 |     -42.76080 |   10494.47656 |       1.72717 | 
    973.91150 |     673.25226 |      34.76166 |       0.00000 |      12.42702 |      13.42702 |       5.14766 |     147.70020 |     147.87921 |     152.48441 |     152.24535 |     169.97035 |     175.47592 |     175.47591 |       0.00204 |      -0.00597 |      -0.00039 |       2.30269 |      -0.44220 |      56.99734 |      55.66487 |       5.51269 |      -0.02630 |      57.06529 |      -3.20859 |      -0.02888 |      51.87726 |       4.24154 |    2081.32959 |    2063.08521 |       1.00000 |    2094.81860 |      51.50000 |       4.00000 |   16600.94922 |     474.33170 |  -42027.69141 |      65.58215 |      -4.84465 |     -42.76786 |   10520.16211 |       1.73140 | 
    974.01147 |     673.35223 |      34.86165 |       0.00000 |      12.42704 |      13.42704 |       5.14769 |     147.64432 |     147.89284 |     152.49518 |     152.25552 |     169.90605 |     175.48833 |     175.48831 |      -0.00064 |      -0.00656 |      -0.00042 |       2.30649 |      -0.47832 |      56.99508 |      55.66258 |       5.52044 |      -0.01922 |      57.05947 |      -3.21255 |      -0.02828 |      51.87730 |       4.24164 |    2079.88770 |    2061.65063 |       1.00000 |    2093.48730 |      51.50000 |       4.00000 |   16607.50586 |     473.84692 |  -42031.96875 |      65.58211 |      -4.85054 |     -42.77742 |   10545.84668 |       1.73562 | 
    974.11145 |     673.45227 |      34.96164 |       0.00000 |      12.42707 |      13.42707 |       5.14772 |     147.59439 |     147.91402 |     152.51376 |     152.27371 |     169.84860 |     175.50972 |     175.50972 |      -0.00371 |      -0.00699 |      -0.00046 |       2.29373 |      -0.51740 |      56.99274 |      55.66021 |       5.51029 |      -0.01174 |      57.05331 |      -3.21518 |      -0.02713 |      51.87733 |       4.24173 |    2078.44409 |    2060.21460 |       1.00000 |    2092.14355 |      51.50000 |       4.00000 |   16614.06445 |     473.36166 |  -42036.24609 |      65.58527 |      -4.85486 |     -42.78963 |   10571.53418 |       1.73985 | 
    974.21149 |     673.55225 |      35.06164 |       0.00000 |      12.42710 |      13.42710 |       5.14775 |     147.55084 |     147.94321 |     152.54060 |     152.30006 |     169.79848 |     175.54060 |     175.54060 |      -0.00683 |      -0.00726 |      -0.00051 |       2.26270 |      -0.55845 |      56.99031 |      55.65775 |       5.48215 |      -0.00401 |      57.04681 |      -3.21811 |      -0.02548 |      51.87738 |       4.24183 |    2076.99927 |    2058.77686 |       1.00000 |    2090.78711 |      51.50000 |       4.00000 |   16620.62305 |     472.87595 |  -42040.52734 |      65.59169 |      -4.85984 |     -42.80454 |   10597.22461 |       1.74408 | 
    974.31146 |     673.65228 |      35.16166 |       0.00000 |      12.42713 |      13.42713 |       5.14777 |     147.51425 |     147.98083 |     152.57613 |     152.33481 |     169.75638 |     175.58148 |     175.58150 |      -0.00961 |      -0.00741 |      -0.00058 |       2.21479 |      -0.60067 |      56.98773 |      55.65514 |       5.43910 |       0.00385 |      57.03996 |      -3.22301 |      -0.02333 |      51.87741 |       4.24192 |    2075.55176 |    2057.30737 |       1.00000 |    2089.41870 |      51.50000 |       4.00000 |   16627.18359 |     472.38943 |  -42044.80859 |      65.60145 |      -4.86781 |     -42.82220 |   10622.93066 |       1.74831 | 
    974.41144 |     673.75226 |      35.26164 |       0.00000 |      12.42715 |      13.42715 |       5.14780 |     147.48515 |     148.02740 |     152.62085 |     152.37836 |     169.72289 |     175.63295 |     175.63297 |      -0.01202 |      -0.00745 |      -0.00066 |       2.15211 |      -0.64338 |      56.98492 |      55.65229 |       5.38385 |       0.01166 |      57.03276 |      -3.23049 |      -0.02070 |      51.87745 |       4.24202 |    2074.10205 |    2055.58325 |       1.00000 |    2088.04102 |      51.50000 |       4.00000 |   16633.74414 |     471.90216 |  -42049.08984 |      65.61472 |      -4.87961 |     -42.84269 |   10648.63086 |       1.75254 | 
    974.51154 |     673.85236 |      35.36174 |       0.00000 |      12.42718 |      13.42718 |       5.14783 |     147.46405 |     148.08301 |     152.67490 |     152.43016 |     169.69861 |     175.69514 |     175.69514 |      -0.01268 |      -0.00718 |      -0.00074 |       2.07991 |      -0.68585 |      56.98178 |      55.64912 |       5.32565 |       0.01933 |      57.02523 |      -3.24455 |      -0.01770 |      51.87749 |       4.24211 |    2072.64502 |    2054.38062 |       1.00000 |    2086.65210 |      51.50000 |       4.00000 |   16640.31250 |     471.41266 |  -42053.38281 |      65.63129 |      -4.90070 |     -42.86586 |   10674.37207 |       1.75678 | 
    974.61157 |     673.95233 |      35.46175 |       0.00000 |      12.42721 |      13.42721 |       5.14786 |     147.45125 |     148.14793 |     152.73853 |     152.49075 |     169.68387 |     175.76836 |     175.76834 |      -0.01196 |      -0.00595 |      -0.00079 |       2.00947 |      -0.72365 |      56.97832 |      55.64564 |       5.27445 |       0.02668 |      57.01728 |      -3.26385 |      -0.01477 |      51.87753 |       4.24221 |    2071.18115 |    2053.33618 |       1.00000 |    2085.25659 |      51.50000 |       4.00000 |   16646.87695 |     470.92105 |  -42057.66797 |      65.65129 |      -4.92931 |     -42.89191 |   10700.09473 |       1.76101 | 
    974.71161 |     674.05237 |      35.56177 |       0.00000 |      12.42724 |      13.42724 |       5.14789 |     147.44702 |     148.22209 |     152.81165 |     152.55984 |     169.67900 |     175.85251 |     175.85251 |      -0.00920 |      -0.00435 |      -0.00082 |       1.94815 |      -0.75293 |      56.97457 |      55.64185 |       5.23888 |       0.03336 |      57.00907 |      -3.28967 |      -0.01175 |      51.87757 |       4.24231 |    2069.70630 |    2052.28125 |       1.00000 |    2083.85205 |      51.50000 |       4.00000 |   16653.44531 |     470.42606 |  -42061.96094 |      65.67473 |      -4.96717 |     -42.92060 |   10725.83496 |       1.76525 | 
    974.81152 |     674.15234 |      35.66173 |       0.00000 |      12.42727 |      13.42727 |       5.14791 |     147.45143 |     148.30438 |     152.89310 |     152.63557 |     169.68408 |     175.94624 |     175.94623 |      -0.00247 |      -0.00170 |      -0.00081 |       1.91416 |      -0.77088 |      56.97039 |      55.63764 |       5.24102 |       0.03926 |      57.00065 |      -3.32587 |      -0.00900 |      51.87761 |       4.24240 |    2068.21753 |    2051.21265 |       1.00000 |    2082.44092 |      51.50000 |       4.00000 |   16660.01172 |     469.92682 |  -42066.25391 |      65.70082 |      -5.01955 |     -42.95131 |   10751.57031 |       1.76948 | 
    974.91156 |     674.25238 |      35.76176 |       0.00000 |      12.42729 |      13.42729 |       5.14794 |     147.46416 |     148.39569 |     152.98383 |     152.72041 |     169.69873 |     176.05066 |     176.05064 |       0.00543 |       0.00466 |      -0.00062 |       1.92528 |      -0.76296 |      56.96618 |      55.63340 |       5.28890 |       0.04392 |      56.99168 |      -3.36269 |      -0.00821 |      51.87764 |       4.24250 |    2066.70972 |    2050.12500 |       1.00000 |    2081.02173 |      51.50000 |       4.00000 |   16666.58398 |     469.42172 |  -42070.55078 |      65.73042 |      -5.07315 |     -42.98523 |   10777.33691 |       1.77372 | 
    975.01154 |     674.35236 |      35.86174 |       0.00000 |      12.42732 |      13.42732 |       5.14797 |     147.48471 |     148.49821 |     153.08607 |     152.81880 |     169.72238 |     176.16830 |     176.16830 |       0.00992 |       0.00827 |      -0.00052 |       1.97246 |      -0.72018 |      56.96264 |      55.62983 |       5.35956 |       0.04587 |      56.98314 |      -3.38621 |      -0.00689 |      51.87768 |       4.24259 |    2065.18799 |    2049.02368 |       1.00000 |    2079.59546 |      51.50000 |       4.00000 |   16673.15820 |     468.91235 |  -42074.85156 |      65.76618 |      -5.10896 |     -43.02260 |   10803.11035 |       1.77796 | 
    975.11157 |     674.45233 |      35.96173 |       0.00000 |      12.42735 |      13.42735 |       5.14800 |     147.51259 |     148.61194 |     153.19984 |     152.93095 |     169.75446 |     176.29924 |     176.29924 |       0.01064 |       0.00307 |      -0.00079 |       2.03237 |      -0.68737 |      56.95824 |      55.62540 |       5.42841 |       0.04632 |      56.97604 |      -3.39517 |      -0.00100 |      51.87772 |       4.24269 |    2063.65845 |    2047.91492 |       1.00000 |    2078.16016 |      51.50000 |       4.00000 |   16679.73633 |     468.40057 |  -42079.15625 |      65.80903 |      -5.12518 |     -43.06232 |   10828.90039 |       1.78221 | 
    975.21173 |     674.55255 |      36.06193 |       0.00000 |      12.42738 |      13.42738 |       5.14802 |     147.54784 |     148.73650 |     153.32475 |     153.05569 |     169.79503 |     176.44298 |     176.44299 |       0.00952 |       0.00085 |      -0.00096 |       2.09104 |      -0.67931 |      56.95244 |      55.61957 |       5.48679 |       0.04767 |      56.96881 |      -3.39488 |       0.00380 |      51.87776 |       4.24279 |    2062.12256 |    2046.80103 |       1.00000 |    2076.71240 |      51.50000 |       4.00000 |   16686.33398 |     467.88669 |  -42083.47266 |      65.85720 |      -5.12911 |     -43.10585 |   10854.76660 |       1.78646 | 
    975.31189 |     674.65265 |      36.16205 |       0.00000 |      12.42740 |      13.42740 |       5.14805 |     147.59038 |     148.87146 |     153.46039 |     153.19202 |     169.84398 |     176.59908 |     176.59904 |       0.00767 |       0.00107 |      -0.00103 |       2.13959 |      -0.67427 |      56.94620 |      55.61330 |       5.52934 |       0.04892 |      56.96133 |      -3.38889 |       0.00714 |      51.87780 |       4.24288 |    2060.58862 |    2045.68860 |       1.00000 |    2075.25708 |      51.50000 |       4.00000 |   16692.92969 |     467.37332 |  -42087.78906 |      65.91018 |      -5.12555 |     -43.15299 |   10880.63477 |       1.79072 | 
    975.41174 |     674.75256 |      36.26194 |       0.00000 |      12.42743 |      13.42743 |       5.14808 |     147.64046 |     149.01608 |     153.60599 |     153.33823 |     169.90161 |     176.76663 |     176.76663 |       0.00732 |       0.00319 |      -0.00101 |       2.18180 |      -0.66354 |      56.93988 |      55.60695 |       5.56616 |       0.04960 |      56.95373 |      -3.38350 |       0.00948 |      51.87783 |       4.24298 |    2059.05933 |    2044.48230 |       1.00000 |    2073.79639 |      51.50000 |       4.00000 |   16699.51563 |     466.86148 |  -42092.10156 |      65.96731 |      -5.12314 |     -43.20307 |   10906.46582 |       1.79497 | 
    975.51190 |     674.85272 |      36.36210 |       0.00000 |      12.42746 |      13.42746 |       5.14811 |     147.69859 |     149.17174 |     153.76294 |     153.49596 |     169.96851 |     176.94724 |     176.94724 |       0.00783 |       0.00889 |      -0.00082 |       2.22506 |      -0.62955 |      56.93418 |      55.60122 |       5.60283 |       0.04892 |      56.94581 |      -3.37692 |       0.00968 |      51.87788 |       4.24307 |    2057.52686 |    2043.27161 |       1.00000 |    2072.32349 |      51.50000 |       4.00000 |   16706.12695 |     466.34854 |  -42096.43359 |      66.02914 |      -5.11945 |     -43.25677 |   10932.39258 |       1.79924 | 
    975.61182 |     674.95258 |      36.46199 |       0.00000 |      12.42749 |      13.42749 |       5.14814 |     147.76482 |     149.33813 |     153.93100 |     153.66534 |     170.04472 |     177.14064 |     177.14066 |       0.00833 |       0.01713 |      -0.00048 |       2.27162 |      -0.55345 |      56.93011 |      55.59711 |       5.63923 |       0.04554 |      56.93802 |      -3.36673 |       0.00774 |      51.87791 |       4.24317 |    2056.00073 |    2042.06677 |       1.00000 |    2070.84814 |      51.50000 |       4.00000 |   16712.72656 |     465.83755 |  -42100.75781 |      66.09609 |      -5.11113 |     -43.31367 |   10958.27832 |       1.80350 | 
    975.71161 |     675.05237 |      36.56178 |       0.00000 |      12.42752 |      13.42752 |       5.14816 |     147.83946 |     149.51617 |     154.11104 |     153.84749 |     170.13062 |     177.34782 |     177.34782 |       0.00821 |       0.02493 |      -0.00009 |       2.31931 |      -0.43042 |      56.92825 |      55.59522 |       5.67153 |       0.03868 |      56.93116 |      -3.35130 |       0.00479 |      51.87795 |       4.24327 |    2054.48047 |    2040.86743 |       1.00000 |    2069.36719 |      51.50000 |       4.00000 |   16719.32617 |     465.32828 |  -42105.08203 |      66.16924 |      -5.09594 |     -43.37316 |   10984.16602 |       1.80776 | 
    975.81158 |     675.15234 |      36.66177 |       0.00000 |      12.42754 |      13.42754 |       5.14819 |     147.92316 |     149.70715 |     154.30441 |     154.04384 |     170.22693 |     177.57036 |     177.57034 |       0.00726 |       0.02904 |       0.00019 |       2.36437 |      -0.27195 |      56.92850 |      55.59544 |       5.69541 |       0.02839 |      56.92614 |      -3.33006 |       0.00229 |      51.87799 |       4.24336 |    2052.96338 |    2039.67273 |       1.00000 |    2067.87769 |      51.50000 |       4.00000 |   16725.94727 |     464.81989 |  -42109.42188 |      66.24990 |      -5.07309 |     -43.43459 |   11010.13867 |       1.81204 | 
    975.91168 |     675.25244 |      36.76184 |       0.00000 |      12.42757 |      13.42757 |       5.14822 |     148.01619 |     149.91171 |     154.51178 |     154.25536 |     170.33400 |     177.80899 |     177.80899 |       0.00467 |       0.02949 |       0.00035 |       2.39877 |      -0.10347 |      56.93004 |      55.59695 |       5.70125 |       0.01600 |      56.92336 |      -3.30145 |       0.00071 |      51.87803 |       4.24346 |    2051.45483 |    2038.48718 |       1.00000 |    2066.38257 |      51.50000 |       4.00000 |   16732.58008 |     464.31393 |  -42113.77344 |      66.33879 |      -5.04042 |     -43.49780 |   11036.16406 |       1.81632 | 
    976.01166 |     675.35242 |      36.86182 |       0.00000 |      12.42760 |      13.42760 |       5.14825 |     148.11903 |     150.12991 |     154.73329 |     154.48169 |     170.45235 |     178.06390 |     178.06390 |       0.00099 |       0.02897 |       0.00050 |       2.41469 |       0.06460 |      56.93258 |      55.59947 |       5.68359 |       0.00264 |      56.92258 |      -3.26784 |      -0.00134 |      51.87807 |       4.24356 |    2049.95972 |    2037.31506 |       1.00000 |    2064.88477 |      51.50000 |       4.00000 |   16739.21875 |     463.81207 |  -42118.12500 |      66.43560 |      -5.00115 |     -43.56293 |   11062.20605 |       1.82060 | 
    976.11163 |     675.45239 |      36.96178 |       0.00000 |      12.42763 |      13.42763 |       5.14827 |     148.23247 |     150.36223 |     154.96930 |     154.72229 |     170.58289 |     178.33549 |     178.33549 |      -0.00181 |       0.02582 |       0.00055 |       2.40989 |       0.22178 |      56.93571 |      55.60256 |       5.64638 |      -0.01109 |      56.92401 |      -3.23543 |      -0.00288 |      51.87811 |       4.24365 |    2048.47827 |    2036.15686 |       1.00000 |    2063.38428 |      51.50000 |       4.00000 |   16745.86523 |     463.31424 |  -42122.48438 |      66.54021 |      -4.96386 |     -43.62950 |   11088.28418 |       1.82490 | 
