  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____M,_ftlb |   ____L,_ftlb |   ____N,_ftlb |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    170.70184 |     170.63091 |     174.11438 |     174.10226 |     196.44019 |     200.36726 |     200.36726 |  -16238.71777 |     554.49188 |     643.93732 |      -0.00316 |      -0.00083 |       0.00150 |       5.17923 |       0.22406 |      57.39573 |      56.05536 |       5.85618 |      -0.02174 |      57.39350 |      -0.67580 |      -0.05010 |      51.88726 |       4.26631 |    1374.97571 |    1337.48645 |       1.00000 |    1378.04346 |      51.50000 |       4.00000 |   18298.87891 |     246.92249 |  -43145.30859 |      75.27016 |      -1.60254 |     -48.52846 |   17188.13086 |       2.82880 | 
    170.60831 |     170.54153 |     174.02232 |     174.00975 |     196.33253 |     200.26132 |     200.26129 |  -13607.35645 |    1724.50366 |     -26.59955 |      -0.00350 |      -0.00071 |       0.00151 |       5.15994 |       0.22040 |      57.40444 |      56.06403 |       5.84939 |      -0.01481 |      57.39569 |      -0.68827 |      -0.04912 |      51.88730 |       4.26642 |    1374.62402 |    1337.14526 |       1.00000 |    1377.74072 |      51.50000 |       4.00000 |   18306.42188 |     246.76076 |  -43150.17188 |      75.23186 |      -1.62129 |     -48.49978 |   17217.57813 |       2.83365 | 
    170.51587 |     170.45309 |     173.93115 |     173.91811 |     196.22617 |     200.15642 |     200.15642 |  -11155.51953 |    1713.91663 |    -674.27655 |      -0.00379 |      -0.00053 |       0.00150 |       5.13900 |       0.21772 |      57.41309 |      56.07265 |       5.84222 |      -0.00817 |      57.39799 |      -0.70202 |      -0.04738 |      51.88734 |       4.26653 |    1374.26758 |    1336.79895 |       1.00000 |    1377.43457 |      51.50000 |       4.00000 |   18313.92578 |     246.59784 |  -43155.00781 |      75.19406 |      -1.64202 |     -48.47118 |   17246.86133 |       2.83847 | 
    170.42363 |     170.36510 |     173.84042 |     173.82674 |     196.12001 |     200.05200 |     200.05200 |   28504.37695 |    1024.37854 |   -1294.81799 |      -0.00343 |      -0.00042 |       0.00147 |       5.11823 |       0.21583 |      57.42162 |      56.08115 |       5.83842 |      -0.00185 |      57.40041 |      -0.71896 |      -0.04501 |      51.88739 |       4.26664 |    1373.90186 |    1336.44360 |       1.00000 |    1377.12195 |      51.50000 |       4.00000 |   18321.45508 |     246.43188 |  -43159.86328 |      75.15646 |      -1.66772 |     -48.44246 |   17276.25586 |       2.84331 | 
    170.33214 |     170.27798 |     173.75058 |     173.73616 |     196.01472 |     199.94861 |     199.94861 |   45615.09766 |  -16180.07813 |   -2641.80054 |      -0.00248 |      -0.00161 |       0.00141 |       5.10154 |       0.21096 |      57.42991 |      56.08940 |       5.84139 |       0.00453 |      57.40280 |      -0.73860 |      -0.04260 |      51.88743 |       4.26675 |    1373.52734 |    1336.07922 |       1.00000 |    1376.80493 |      51.50000 |       4.00000 |   18328.97070 |     246.26338 |  -43164.70313 |      75.11915 |      -1.69760 |     -48.41399 |   17305.58594 |       2.84813 | 
    170.24136 |     170.19157 |     173.66144 |     173.64621 |     195.91026 |     199.84602 |     199.84602 |   40197.55859 |  -13132.00391 |   -3523.41113 |      -0.00149 |      -0.00357 |       0.00131 |       5.09075 |       0.19551 |      57.43774 |      56.09719 |       5.85072 |       0.01150 |      57.40520 |      -0.75871 |      -0.04006 |      51.88747 |       4.26686 |    1373.14343 |    1335.70544 |       1.00000 |    1376.48303 |      51.50000 |       4.00000 |   18336.46680 |     246.09212 |  -43169.53516 |      75.08212 |      -1.72818 |     -48.38569 |   17334.84961 |       2.85295 | 
    170.15077 |     170.10532 |     173.57242 |     173.55641 |     195.80602 |     199.74358 |     199.74358 |   33875.53516 |     399.93433 |   -3732.47437 |      -0.00065 |      -0.00395 |       0.00121 |       5.08515 |       0.17384 |      57.44499 |      56.10441 |       5.86454 |       0.01833 |      57.40780 |      -0.77812 |      -0.03588 |      51.88752 |       4.26697 |    1372.74890 |    1335.32092 |       1.00000 |    1376.15430 |      51.50000 |       4.00000 |   18343.97656 |     245.91750 |  -43174.37500 |      75.04532 |      -1.75765 |     -48.35717 |   17364.16016 |       2.85777 | 
    170.06046 |     170.01923 |     173.48355 |     173.46680 |     195.70209 |     199.64131 |     199.64131 |   27630.31836 |    5964.00586 |   -3941.86938 |       0.00006 |      -0.00346 |       0.00110 |       5.08392 |       0.15320 |      57.45166 |      56.11104 |       5.88177 |       0.02441 |      57.41043 |      -0.79658 |      -0.03058 |      51.88756 |       4.26708 |    1372.34460 |    1334.92688 |       1.00000 |    1375.81982 |      51.50000 |       4.00000 |   18351.48438 |     245.73993 |  -43179.21484 |      75.00864 |      -1.78561 |     -48.32867 |   17393.46680 |       2.86260 | 
    169.97017 |     169.93312 |     173.39462 |     173.37717 |     195.59819 |     199.53899 |     199.53900 |    2877.55811 |    -522.99359 |   -4611.10693 |       0.00032 |      -0.00369 |       0.00097 |       5.08555 |       0.13362 |      57.45764 |      56.11699 |       5.89997 |       0.02989 |      57.41290 |      -0.81315 |      -0.02526 |      51.88760 |       4.26719 |    1371.93103 |    1334.52332 |       1.00000 |    1375.47803 |      51.50000 |       4.00000 |   18359.00195 |     245.55943 |  -43184.05859 |      74.97182 |      -1.81060 |     -48.30040 |   17422.80469 |       2.86742 | 
    169.88036 |     169.84737 |     173.30606 |     173.28799 |     195.49483 |     199.43706 |     199.43706 |  -20016.34961 |    5314.95605 |   -4767.69531 |      -0.00012 |      -0.00327 |       0.00083 |       5.08602 |       0.11416 |      57.46282 |      56.12214 |       5.91464 |       0.03462 |      57.41531 |      -0.82734 |      -0.01951 |      51.88765 |       4.26730 |    1371.51196 |    1334.11401 |       1.00000 |    1375.13074 |      51.50000 |       4.00000 |   18366.48047 |     245.37755 |  -43188.87500 |      74.93515 |      -1.83187 |     -48.27235 |   17451.99023 |       2.87223 | 
    169.79041 |     169.76160 |     173.21745 |     173.19876 |     195.39131 |     199.33508 |     199.33507 |  -20801.25586 |    7333.09375 |   -4751.05664 |      -0.00060 |      -0.00250 |       0.00069 |       5.08382 |       0.09830 |      57.46721 |      56.12649 |       5.92649 |       0.03829 |      57.41766 |      -0.84140 |      -0.01348 |      51.88769 |       4.26741 |    1371.08472 |    1333.69678 |       1.00000 |    1374.77612 |      51.50000 |       4.00000 |   18373.97461 |     245.19308 |  -43193.70313 |      74.89841 |      -1.85289 |     -48.24439 |   17481.23242 |       2.87704 | 
    169.70053 |     169.67607 |     173.12909 |     173.10982 |     195.28789 |     199.23340 |     199.23343 |  -20906.98242 |    7332.02686 |   -4667.01611 |      -0.00108 |      -0.00167 |       0.00056 |       5.07886 |       0.08709 |      57.47082 |      56.13007 |       5.93543 |       0.04078 |      57.41991 |      -0.85531 |      -0.00747 |      51.88773 |       4.26752 |    1370.65100 |    1333.27271 |       1.00000 |    1374.41479 |      51.50000 |       4.00000 |   18381.45898 |     245.00662 |  -43198.52344 |      74.86169 |      -1.87368 |     -48.21664 |   17510.44727 |       2.88185 | 
    169.61073 |     169.59085 |     173.04100 |     173.02106 |     195.18456 |     199.13203 |     199.13203 |  -20015.98633 |   -4277.21045 |   -5053.01855 |      -0.00156 |      -0.00187 |       0.00041 |       5.07113 |       0.07792 |      57.47363 |      56.13284 |       5.94186 |       0.04249 |      57.42195 |      -0.86947 |      -0.00210 |      51.88778 |       4.26763 |    1370.20996 |    1332.84106 |       1.00000 |    1374.04578 |      51.50000 |       4.00000 |   18388.94727 |     244.81795 |  -43203.34375 |      74.82490 |      -1.89483 |     -48.18922 |   17539.66406 |       2.88666 | 
    169.52104 |     169.50594 |     172.95322 |     172.93260 |     195.08134 |     199.03102 |     199.03102 |     -44.00605 |    2424.17480 |   -4741.19629 |      -0.00186 |      -0.00180 |       0.00027 |       5.06096 |       0.06735 |      57.47560 |      56.13478 |       5.94660 |       0.04357 |      57.42395 |      -0.88440 |       0.00313 |      51.88782 |       4.26774 |    1369.76147 |    1332.55945 |       1.00000 |    1373.66931 |      51.50000 |       4.00000 |   18396.43555 |     244.62698 |  -43208.16797 |      74.78818 |      -1.91716 |     -48.16193 |   17568.88672 |       2.89147 | 
    169.43169 |     169.42195 |     172.86636 |     172.84485 |     194.97852 |     198.93108 |     198.93106 |   54755.69922 |    5084.70557 |   -4266.10742 |      -0.00100 |      -0.00129 |       0.00014 |       5.05271 |       0.05875 |      57.47683 |      56.13596 |       5.95773 |       0.04370 |      57.42592 |      -0.90379 |       0.00855 |      51.88786 |       4.26785 |    1369.30481 |    1332.52393 |       1.00000 |    1373.28589 |      51.50000 |       4.00000 |   18403.91211 |     244.43362 |  -43212.98047 |      74.75172 |      -1.94639 |     -48.13483 |   17598.06055 |       2.89627 | 
    169.34233 |     169.33829 |     172.77982 |     172.75729 |     194.87569 |     198.83147 |     198.83144 |   67210.54688 |   -1292.20605 |   -4298.66016 |       0.00033 |      -0.00159 |       0.00002 |       5.05129 |       0.05014 |      57.47731 |      56.13641 |       5.97705 |       0.04329 |      57.42768 |      -0.92453 |       0.01333 |      51.88791 |       4.26795 |    1368.83691 |    1332.47803 |       1.00000 |    1372.89453 |      51.50000 |       4.00000 |   18411.40234 |     244.23672 |  -43217.80469 |      74.71517 |      -1.97771 |     -48.10804 |   17627.28906 |       2.90108 | 
    169.25360 |     169.25525 |     172.69389 |     172.67041 |     194.77357 |     198.73259 |     198.73257 |   56682.50781 |    2555.22681 |   -3857.54028 |       0.00175 |      -0.00141 |      -0.00010 |       5.05809 |       0.04149 |      57.47710 |      56.13617 |       6.00377 |       0.04227 |      57.42938 |      -0.94445 |       0.01791 |      51.88795 |       4.26806 |    1368.36121 |    1332.42188 |       1.00000 |    1372.49768 |      51.50000 |       4.00000 |   18418.85156 |     244.03770 |  -43222.60156 |      74.67886 |      -2.00772 |     -48.08153 |   17656.35742 |       2.90586 | 
    169.16467 |     169.17201 |     172.60773 |     172.58339 |     194.67123 |     198.63344 |     198.63344 |   46108.49609 |    4161.71631 |   -3392.14380 |       0.00292 |      -0.00098 |      -0.00020 |       5.07222 |       0.03469 |      57.47628 |      56.13532 |       6.03568 |       0.04054 |      57.43098 |      -0.96224 |       0.02220 |      51.88799 |       4.26817 |    1367.87500 |    1332.35608 |       1.00000 |    1372.09180 |      51.50000 |       4.00000 |   18426.31641 |     243.83539 |  -43227.40625 |      74.64240 |      -2.03439 |     -48.05513 |   17685.48438 |       2.91066 | 
    169.07552 |     169.08852 |     172.52129 |     172.49617 |     194.56863 |     198.53395 |     198.53395 |   35842.13281 |    1086.55383 |   -2980.84937 |       0.00385 |      -0.00062 |      -0.00029 |       5.09227 |       0.03037 |      57.47490 |      56.13390 |       6.07109 |       0.03813 |      57.43244 |      -0.97760 |       0.02595 |      51.88803 |       4.26828 |    1367.38025 |    1332.28186 |       1.00000 |    1371.67798 |      51.50000 |       4.00000 |   18433.78320 |     243.63042 |  -43232.21484 |      74.60577 |      -2.05728 |     -48.02889 |   17714.62305 |       2.91545 | 
    168.98640 |     169.00499 |     172.43478 |     172.40903 |     194.46609 |     198.43442 |     198.43442 |   25898.68164 |    3010.88184 |   -2429.62109 |       0.00455 |      -0.00028 |      -0.00037 |       5.11681 |       0.02777 |      57.47308 |      56.13204 |       6.10837 |       0.03521 |      57.43377 |      -0.99034 |       0.02906 |      51.88808 |       4.26839 |    1366.88013 |    1332.20093 |       1.00000 |    1371.25745 |      51.50000 |       4.00000 |   18441.22656 |     243.42398 |  -43237.00781 |      74.56907 |      -2.07609 |     -48.00286 |   17743.66406 |       2.92023 | 
    168.89679 |     168.92094 |     172.34775 |     172.32147 |     194.36296 |     198.33426 |     198.33426 |   16803.81641 |    2775.09302 |   -1920.70520 |       0.00502 |       0.00006 |      -0.00043 |       5.14462 |       0.02715 |      57.47085 |      56.12978 |       6.14631 |       0.03182 |      57.43500 |      -1.00048 |       0.03161 |      51.88812 |       4.26850 |    1366.37390 |    1332.11377 |       1.00000 |    1370.82825 |      51.50000 |       4.00000 |   18448.67578 |     243.21562 |  -43241.80078 |      74.53211 |      -2.09084 |     -47.97689 |   17772.73047 |       2.92502 | 
    168.80637 |     168.83611 |     172.25990 |     172.23323 |     194.25890 |     198.23315 |     198.23315 |    8651.45410 |    -229.62929 |   -1518.74023 |       0.00530 |       0.00024 |      -0.00048 |       5.17461 |       0.02805 |      57.46830 |      56.12720 |       6.18393 |       0.02805 |      57.43611 |      -1.00810 |       0.03349 |      51.88816 |       4.26861 |    1365.86133 |    1332.02234 |       1.00000 |    1370.38904 |      51.50000 |       4.00000 |   18456.15430 |     243.00511 |  -43246.61719 |      74.49476 |      -2.10168 |     -47.95091 |   17801.91016 |       2.92982 | 
    168.71577 |     168.75101 |     172.17177 |     172.14485 |     194.15465 |     198.13174 |     198.13173 |    2090.07007 |     420.45258 |   -1018.04449 |       0.00541 |       0.00027 |      -0.00051 |       5.20549 |       0.02925 |      57.46553 |      56.12439 |       6.21969 |       0.02412 |      57.43711 |      -1.01299 |       0.03469 |      51.88821 |       4.26872 |    1365.34778 |    1331.92786 |       1.00000 |    1369.94385 |      51.50000 |       4.00000 |   18463.60156 |     242.79454 |  -43251.41016 |      74.45728 |      -2.10828 |     -47.92506 |   17830.96484 |       2.93460 | 
    168.62457 |     168.66400 |     172.08170 |     172.05478 |     194.04970 |     198.02809 |     198.02809 |   -2466.89917 |     397.53384 |    -546.68414 |       0.00539 |       0.00033 |      -0.00054 |       5.23658 |       0.03072 |      57.46259 |      56.12141 |       6.25129 |       0.02009 |      57.43803 |      -1.01350 |       0.03537 |      51.88825 |       4.26882 |    1364.83264 |    1331.83203 |       1.00000 |    1369.49084 |      51.50000 |       4.00000 |   18471.05273 |     242.58342 |  -43256.20703 |      74.41901 |      -2.10808 |     -47.89889 |   17860.04102 |       2.93938 | 
    168.52698 |     168.56946 |     171.98392 |     171.95726 |     193.93739 |     197.91557 |     197.91559 |  -25696.28320 |     112.00612 |     -82.28754 |       0.00509 |       0.00036 |      -0.00054 |       5.26878 |       0.03253 |      57.45938 |      56.11817 |       6.27893 |       0.01580 |      57.43892 |      -1.00894 |       0.03552 |      51.88829 |       4.26894 |    1364.28772 |    1331.73157 |       1.00000 |    1369.00110 |      51.50000 |       4.00000 |   18478.95508 |     242.35995 |  -43261.28906 |      74.37752 |      -2.09996 |     -47.87075 |   17890.86719 |       2.94446 | 
    168.44087 |     168.48425 |     171.89571 |     171.86951 |     193.83830 |     197.81406 |     197.81406 |  -45437.23828 |    -698.31488 |     284.20691 |       0.00438 |       0.00031 |      -0.00054 |       5.29420 |       0.03406 |      57.45657 |      56.11532 |       6.29579 |       0.01210 |      57.43961 |      -1.00038 |       0.03517 |      51.88834 |       4.26904 |    1363.81091 |    1331.64636 |       1.00000 |    1368.56531 |      51.50000 |       4.00000 |   18485.91602 |     242.16406 |  -43265.76953 |      74.34011 |      -2.08579 |     -47.84561 |   17918.02930 |       2.94893 | 
    168.34773 |     168.39066 |     171.79895 |     171.77344 |     193.73111 |     197.70271 |     197.70271 |  -41984.02344 |    -664.84119 |     665.16760 |       0.00336 |       0.00024 |      -0.00053 |       5.31605 |       0.03532 |      57.45359 |      56.11231 |       6.30490 |       0.00829 |      57.44029 |      -0.98765 |       0.03439 |      51.88838 |       4.26915 |    1363.30530 |    1331.56091 |       1.00000 |    1368.09106 |      51.50000 |       4.00000 |   18493.38281 |     241.95567 |  -43270.57813 |      74.29910 |      -2.06511 |     -47.81823 |   17947.16016 |       2.95372 | 
